FID,the_geom,id,osm_id,name,type,ref
osm_transport_points.2854,POINT (88.3690342566905 22.774711643626915),2854,5083459392,,level_crossing,
osm_transport_points.2855,POINT (88.36913366606217 22.77471281709336),2855,5083459384,,level_crossing,
osm_transport_points.2856,POINT (88.36927934353929 22.771211947594878),2856,5083459398,,level_crossing,
osm_transport_points.2857,POINT (88.36960506429665 22.76901723006793),2857,5083459401,,crossing,
osm_transport_points.2858,POINT (88.3699763826072 22.78138439292431),2858,5083459378,,level_crossing,
osm_transport_points.2859,POINT (88.3705417419763 22.784220493682113),2859,5083459377,,crossing,
osm_transport_points.2860,POINT (88.3695043976395 22.76899619149097),2860,5083459433,,crossing,
osm_transport_points.2861,POINT (88.37157414099016 22.78930327976653),2861,5083459376,,level_crossing,
osm_transport_points.2862,POINT (88.36908806850892 22.7747123979982),2862,5083459388,,level_crossing,
osm_transport_points.2863,POINT (88.39531764192878 22.950278149309014),2863,5083656821,,level_crossing,
osm_transport_points.2864,POINT (88.36898882677531 22.774711140712725),2864,5083459397,,level_crossing,
osm_transport_points.2865,POINT (88.36955318031602 22.769006333593808),2865,5083459420,,crossing,
osm_transport_points.2866,POINT (88.36922787865382 22.77119929092109),2866,5083459417,,level_crossing,
osm_transport_points.2867,POINT (88.39529542988538 22.952840161833052),2867,5083656814,,level_crossing,
osm_transport_points.2868,POINT (88.37939378609877 22.953477857026485),2868,5083974616,,level_crossing,
osm_transport_points.2869,POINT (88.23163566911836 23.096305068008007),2869,5084143802,,station,
osm_transport_points.2870,POINT (88.27625748503385 23.06795596273261),2870,5084144325,,level_crossing,
osm_transport_points.2871,POINT (88.38029173938577 22.948263223605153),2871,5083974609,,level_crossing,
osm_transport_points.2872,POINT (88.38690983867451 22.939765147253638),2872,5084144403,,level_crossing,
osm_transport_points.2873,POINT (88.39514287924766 22.973055887364012),2873,5084144493,,level_crossing,
osm_transport_points.2874,POINT (88.39520758754014 22.966808938747846),2874,5084144494,,level_crossing,
osm_transport_points.2875,POINT (89.7634113749956 25.1348869333967),2875,5084274876,,level_crossing,
osm_transport_points.2876,POINT (88.43032818093229 22.909297096855994),2876,5088208930,,level_crossing,
osm_transport_points.2877,POINT (88.43821203141925 22.923274171854928),2877,5088208979,,level_crossing,
osm_transport_points.2878,POINT (88.43830305888775 22.923231340329693),2878,5088208984,,level_crossing,
osm_transport_points.2879,POINT (88.44453005857434 22.934560655935144),2879,5088208997,,level_crossing,
osm_transport_points.2880,POINT (88.44445017903712 22.934598793594574),2880,5088209008,,level_crossing,
osm_transport_points.2881,POINT (88.44442989483144 22.93460843278325),2881,5088211022,,level_crossing,
osm_transport_points.2882,POINT (88.44459761671396 22.934528385607933),2882,5088211036,,level_crossing,
osm_transport_points.2883,POINT (88.44464614793333 22.93450525155518),2883,5088211039,,level_crossing,
osm_transport_points.2884,POINT (88.44468839272531 22.934485051168537),2884,5088211040,,level_crossing,
osm_transport_points.2885,POINT (88.45935689091704 22.957374268535716),2885,5088211075,,level_crossing,
osm_transport_points.2886,POINT (88.09604195675655 23.172712820957145),2886,5088725081,Memari,station,
osm_transport_points.2887,POINT (89.76837245584596 25.12010578242632),2887,5086311850,,level_crossing,
osm_transport_points.2888,POINT (89.81441927911999 25.03880693751836),2888,5086311830,,level_crossing,
osm_transport_points.2889,POINT (89.77040154696618 25.114054970344398),2889,5086311857,,level_crossing,
osm_transport_points.2890,POINT (89.77733639837584 25.10178604339319),2890,5086311878,,level_crossing,
osm_transport_points.2891,POINT (88.4513782411052 22.946239161626806),2891,5088208928,Kanchrapara,station,
osm_transport_points.2892,POINT (89.79171831929807 25.077453462299502),2892,5086311874,,level_crossing,
osm_transport_points.2893,POINT (88.42280642866245 22.896111776430814),2893,5088208925,,level_crossing,
osm_transport_points.2894,POINT (89.76752747618701 25.122620688654507),2894,5086311849,,level_crossing,
osm_transport_points.2895,POINT (88.09845334648054 23.171428378114825),2895,5088725089,,level_crossing,
osm_transport_points.2896,POINT (89.77541459561621 25.105038221824515),2896,5086003453,,level_crossing,
osm_transport_points.2897,POINT (89.76853464567239 25.119637066400855),2897,5086311851,,level_crossing,
osm_transport_points.2898,POINT (89.76026824512456 25.144241975528644),2898,5086311846,,level_crossing,
osm_transport_points.2899,POINT (88.42288228488621 22.8961056576415),2899,5088208924,,level_crossing,
osm_transport_points.2900,POINT (89.75744773470672 25.15272882012988),2900,5086104903,,level_crossing,
osm_transport_points.2901,POINT (89.7893643456108 25.081373343137642),2901,5086104891,,level_crossing,
osm_transport_points.2902,POINT (88.23011209057853 22.81417473341523),2902,5089426655,,level_crossing,
osm_transport_points.2903,POINT (88.23020018438086 22.814326697319757),2903,5089426657,,level_crossing,
osm_transport_points.2904,POINT (88.22615809539445 22.815151057496877),2904,5089426664,,level_crossing,
osm_transport_points.2905,POINT (88.22617075206824 22.81520403112495),2905,5089426666,,level_crossing,
osm_transport_points.2906,POINT (88.22620335767158 22.815341829613118),2906,5089426669,,level_crossing,
osm_transport_points.2907,POINT (88.28672824229722 22.795894054050905),2907,5089426250,,level_crossing,
osm_transport_points.2908,POINT (88.23345487738311 22.81346344511192),2908,5089426631,,level_crossing,
osm_transport_points.2909,POINT (88.22494338998655 22.81551734666556),2909,5089426674,,level_crossing,
osm_transport_points.2910,POINT (88.28240846085868 22.79798349487399),2910,5089426283,,level_crossing,
osm_transport_points.2911,POINT (88.10438094458578 23.168612142467566),2911,5088770018,,level_crossing,
osm_transport_points.2912,POINT (88.28234148945234 22.797842427443584),2912,5089426280,,level_crossing,
osm_transport_points.2913,POINT (88.26405008125192 22.804572425139668),2913,5089426315,,level_crossing,
osm_transport_points.2914,POINT (88.23009197401086 22.814135338470322),2914,5089426654,,level_crossing,
osm_transport_points.2915,POINT (88.10440575501917 23.168651621231504),2915,5088770019,,level_crossing,
osm_transport_points.2916,POINT (88.09846918827753 23.171462576279765),2916,5088771721,,level_crossing,
osm_transport_points.2917,POINT (88.23353618184393 22.813487082078865),2917,5089426632,,level_crossing,
osm_transport_points.2918,POINT (88.08985887824252 23.17533576991721),2918,5088771728,,level_crossing,
osm_transport_points.2919,POINT (88.08986415884152 23.175359071608028),2919,5088771750,,level_crossing,
osm_transport_points.2920,POINT (88.22544202940634 23.100339194186404),2920,5089494502,,level_crossing,
osm_transport_points.2921,POINT (88.21567426236214 23.106841958487422),2921,5089494516,,station,
osm_transport_points.2922,POINT (88.08983205615237 23.175211382474117),2922,5088771770,,level_crossing,
osm_transport_points.2923,POINT (88.28669446322743 22.795868656884267),2923,5089426249,,level_crossing,
osm_transport_points.2924,POINT (88.215375531333 23.107100791657444),2924,5089494518,,level_crossing,
osm_transport_points.2925,POINT (88.22483082102696 22.815643326670255),2925,5089426676,,level_crossing,
osm_transport_points.2926,POINT (88.18062541806108 23.130397788614033),2926,5089496222,,level_crossing,
osm_transport_points.2927,POINT (88.19687952087617 23.119827957255126),2927,5089496058,,station,
osm_transport_points.2928,POINT (88.17438123547299 23.134593350247513),2928,5089496224,,level_crossing,
osm_transport_points.2929,POINT (88.1743483784125 23.134562588662874),2929,5089496223,,level_crossing,
osm_transport_points.2930,POINT (88.19324034997533 23.121940196854865),2930,5089496069,,level_crossing,
osm_transport_points.2931,POINT (88.15784474634 23.143319582003414),2931,5089496233,,level_crossing,
osm_transport_points.2932,POINT (88.15785614572832 23.143346068817436),2932,5089496234,,level_crossing,
osm_transport_points.2933,POINT (88.15737309664843 23.14354279208493),2933,5089496237,Debipur,station,
osm_transport_points.2934,POINT (88.14578687571071 23.149067975018824),2934,5089496240,,level_crossing,
osm_transport_points.2935,POINT (88.13623695432995 23.153540893828364),2935,5089496244,,level_crossing,
osm_transport_points.2936,POINT (88.1260306461117 23.158382448739445),2936,5089496254,Bagila,station,
osm_transport_points.2937,POINT (88.11532167516015 23.163441094942726),2937,5089496263,,level_crossing,
osm_transport_points.2938,POINT (88.13625824436406 23.15357743892619),2938,5089496245,,level_crossing,
osm_transport_points.2939,POINT (88.34533543129578 23.010797920973715),2939,5090036504,,station,
osm_transport_points.2940,POINT (88.30980311881973 23.05311798245873),2940,5090036519,,level_crossing,
osm_transport_points.2941,POINT (88.08114765009333 23.17782695535942),2941,5090067379,,level_crossing,
osm_transport_points.2942,POINT (88.31485497568144 23.047349137599554),2942,5090036512,,station,
osm_transport_points.2943,POINT (88.07149706205547 23.180152095299746),2943,5090067389,,level_crossing,
osm_transport_points.2944,POINT (88.06850899739317 23.18083983045514),2944,5090067394,Nimo,station,
osm_transport_points.2945,POINT (88.04082684015327 23.18762087394154),2945,5090068436,Rasulpur,station,
osm_transport_points.2946,POINT (88.03931549919207 23.187984899996366),2946,5090068440,,level_crossing,
osm_transport_points.2947,POINT (88.07149018889487 23.180102725890066),2947,5090067388,,level_crossing,
osm_transport_points.2948,POINT (88.0456296706717 23.186464171303612),2948,5090068424,,level_crossing,
osm_transport_points.2949,POINT (89.82854848566149 25.014794293668814),2949,5091169004,,crossing,
osm_transport_points.2950,POINT (89.8267413473373 25.017857627821627),2950,5091169005,,crossing,
osm_transport_points.2951,POINT (89.83256174090099 25.007958516354677),2951,5091168991,,crossing,
osm_transport_points.2952,POINT (89.86050893391922 24.972727617116732),2952,5091539939,,crossing,
osm_transport_points.2953,POINT (89.82605629439092 25.019031094265927),2953,5091235754,,crossing,
osm_transport_points.2954,POINT (88.91698139536754 25.659723740100787),2954,5093968000,,crossing,
osm_transport_points.2955,POINT (88.43354414954194 22.64574684320891),2955,5093491823,,bus_stop,
osm_transport_points.2956,POINT (88.91534876826739 25.658525127946973),2956,5093967999,,crossing,
osm_transport_points.2957,POINT (88.893019042937 25.660585148289925),2957,5094202057,,level_crossing,
osm_transport_points.2958,POINT (89.00884596450186 25.66128269027203),2958,5094190683,,crossing,
osm_transport_points.2959,POINT (88.84849227780353 25.65832538719434),2959,5094340768,,level_crossing,
osm_transport_points.2960,POINT (88.82444753126481 25.655143616749683),2960,5094548434,,level_crossing,
osm_transport_points.2961,POINT (88.91168713386605 25.6680636499394),2961,5094529107,,level_crossing,
osm_transport_points.2962,POINT (88.90083944241695 25.660097572982323),2962,5094322199,,crossing,
osm_transport_points.2963,POINT (88.8132156971933 25.65367552640882),2963,5094548431,,level_crossing,
osm_transport_points.2964,POINT (88.84052812868418 25.657311679824545),2964,5094367749,,level_crossing,
osm_transport_points.2965,POINT (88.92099012437927 25.63546642849758),2965,5094598955,,level_crossing,
osm_transport_points.2966,POINT (88.89796889203711 25.775541441572102),2966,5094616123,,crossing,
osm_transport_points.2967,POINT (88.9697510917199 24.73789342846598),2967,5094774927,,level_crossing,
osm_transport_points.2968,POINT (88.91022365357196 25.683081841131497),2968,5094681121,,level_crossing,
osm_transport_points.2969,POINT (88.88846431675256 25.66048364344249),2969,5094865348,,crossing,
osm_transport_points.2970,POINT (88.93166456188982 25.606655983271537),2970,5094614757,,crossing,
osm_transport_points.2971,POINT (88.90654064531748 25.725966926709447),2971,5094395817,,level_crossing,
osm_transport_points.2972,POINT (88.92717739384489 25.61774624699848),2972,5094614057,,level_crossing,
osm_transport_points.2973,POINT (88.94176835943222 25.581531228508908),2973,5094984406,,level_crossing,
osm_transport_points.2974,POINT (88.95110487755818 25.558523071935696),2974,5094986601,,level_crossing,
osm_transport_points.2975,POINT (88.37583516528747 22.810580824791515),2975,5099962724,,level_crossing,
osm_transport_points.2976,POINT (88.89826552759041 25.774059018176814),2976,5097036779,,crossing,
osm_transport_points.2977,POINT (88.37587053691885 22.81056976067933),2977,5099962727,,level_crossing,
osm_transport_points.2978,POINT (88.37596894046209 22.810537825628245),2978,5099962725,,level_crossing,
osm_transport_points.2979,POINT (88.37666237531164 22.8139435605257),2979,5099962726,,level_crossing,
osm_transport_points.2980,POINT (88.37649389905783 22.813920426472947),2980,5099962730,,level_crossing,
osm_transport_points.2981,POINT (88.37592242089949 22.810552996872985),2981,5099962728,,level_crossing,
osm_transport_points.2982,POINT (88.37757373964371 22.818713785440792),2982,5099962732,,level_crossing,
osm_transport_points.2983,POINT (88.37661132952132 22.81394004012637),2983,5099962729,,level_crossing,
osm_transport_points.2984,POINT (88.37655634423652 22.813936352088973),2984,5099962731,,level_crossing,
osm_transport_points.2985,POINT (89.00740209786119 25.661168528750807),2985,5100166482,,crossing,
osm_transport_points.2986,POINT (88.96240996946347 25.520922357213493),2986,5099965068,,level_crossing,
osm_transport_points.2987,POINT (88.37746779238756 22.818783941970338),2987,5099962734,,level_crossing,
osm_transport_points.2988,POINT (88.99152836581214 25.6571969315701),2988,5100166537,,crossing,
osm_transport_points.2989,POINT (89.04025597317815 25.57420309820239),2989,5100419059,,crossing,
osm_transport_points.2990,POINT (88.37753048902334 22.81874245154964),2990,5099962733,,level_crossing,
osm_transport_points.2991,POINT (91.82478807752176 22.34424106887829),2991,5101211243,,helipad,
osm_transport_points.2992,POINT (89.03676155774508 25.576025240133276),2992,5100419089,,crossing,
osm_transport_points.2993,POINT (91.7996026377802 22.312355387196902),2993,5105441224,,bus_stop,
